"","IDCNTRY","IDBOOK","IDSCHOOL","IDCLASS","IDSTUD","IDGRADE","ITSEX","ITADMINI","ITLANG","MSBG01","MSBG03","MSBG04","MSBG05","MSBG06A","MSBG06B","MSBG06C","MSBG06D","MSBG06E","MSBG06F","MSBG06G","MSBG06H","MSBG06I","MSBG06J","MSBG07A","MSBG07B","MSBG08A","MSBG08B","MSBG09","MSBG10A","MSBG10B","MSBG10C","MSBG10D","MSBG10E","MSBG10F","MSBG10G","MSBG10H","MSBG10I","MSBG10J","MSBG10K","MSBG10L","MSBG10M","MSBG11A","MSBG11B","MSBG11C","MSBG11D","MSBG11E","MSBG11F","MSBG11G","MSBG11H","MSBG11I","MSBG12A","MSBG12B","MSBG13A","MSBG13B","MSBM14","MSBM15","MSBM16A","MSBM16B","MSBM17A","MSBM17BA","MSBM17BB","MSBM17BC","MSBM17C","MSBM18A","MSBM18B","MSBM18C","MSBM18D","MSBM18E","MSBM18F","MSBM18G","MSBM18H","MSBM18I","MSBM18J","MSBM18K","MSBM18L","MSBM18M","MSBM18N","MSBM18O","MSBM19A","MSBM19B","MSBM19C","MSBM19D","MSBM19E","MSBM19F","MSBM19G","MSBM20A","MSBM20B","MSBM20C","MSBM20D","MSBM20E","MSBM20F","MSBM20G","MSBM20H","MSBM20I","MSBM20J","MSBM20K","MSBM20L","MSBM21A","MSBM21B","MSBM21C","MSBM21D","MSBM21E","MSBM21F","MSBM21G","MSBM21H","MSBM21I","MSBM22A","MSBM22B","MSBM22C","MSBM22D","MSBM22E","MSBM22F","MSBM22G","MSBM22H","MSBM22I","MSBM23A","MSBM23B","MSBM23C","MSBM23D","MSBM23E","MSBM23F","MSBM23G","MSBM23H","ITACCOMM1","IDPOP","IDGRADER","MSDAGE","TOTWGT","HOUWGT","SENWGT","WGTADJ1","WGTADJ2","WGTADJ3","WGTFAC1","WGTFAC2","WGTFAC3","JKZONE","JKREP","MSMMAT01","MSMMAT02","MSMMAT03","MSMMAT04","MSMMAT05","MSMALG01","MSMALG02","MSMALG03","MSMALG04","MSMALG05","MSMCAL01","MSMCAL02","MSMCAL03","MSMCAL04","MSMCAL05","MSMGEO01","MSMGEO02","MSMGEO03","MSMGEO04","MSMGEO05","MSMKNO01","MSMKNO02","MSMKNO03","MSMKNO04","MSMKNO05","MSMAPP01","MSMAPP02","MSMAPP03","MSMAPP04","MSMAPP05","MSMREA01","MSMREA02","MSMREA03","MSMREA04","MSMREA05","MSMIBM01","MSMIBM02","MSMIBM03","MSMIBM04","MSMIBM05","MSBGHER","MSDGHER","MSBGEML","MSDGEML","MSBGSLM","MSDGSLM","MSBGSVM","MSDGSVM","MSBGSSB","MSDGSSB","MSDG06S","MSDGEDUP","MSDGOCCP","VERSION"
"2531",840,3,212,21201,2120106,12,1,1,1,1,1,3,3,1,2,1,2,1,1,1,1,NA,NA,6,6,10,NA,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,3,3,1,1,1,NA,235,60,2,NA,2,NA,NA,NA,NA,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,2,3,4,2,2,2,1,4,2,1,1,4,1,1,4,1,2,1,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,0,3,2,18,157.881181,0.985162,0.16675,1.23913,1,1.083333,29.402973,1,4,27,0,558.68976,573.05402,538.69602,572.94058,591.68201,546.57304,530.71097,538.55087,535.11224,548.42858,573.78088,570.83328,589.17376,590.5338,556.32121,561.85481,533.75451,546.4027,542.56467,594.74594,531.32651,561.06179,588.75992,572.43519,583.05993,532.01105,567.03697,545.36733,555.14721,547.01355,573.18834,602.38146,552.98227,571.19222,590.29053,3,3,2,3,3,10.73945,2,10.44289,1,10.71137,2,13.18781,1,12.45741,1,2,1,1,4
"2532",840,4,212,21201,2120107,12,2,1,1,2,1,5,5,1,1,1,1,1,1,1,1,NA,NA,6,7,NA,10,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,1,3,3,3,3,1,1,1,1,NA,240,60,2,NA,2,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,2,3,2,3,2,1,2,2,3,2,1,1,3,1,1,4,1,2,1,2,2,2,3,1,2,2,1,4,2,4,2,4,4,4,2,4,0,3,2,17.83,157.881181,0.985162,0.16675,1.23913,1,1.083333,29.402973,1,4,27,0,501.55144,509.74913,567.72547,545.94321,553.49748,515.30439,504.8659,485.64665,500.00963,546.12852,551.37917,482.01046,511.27753,510.61078,555.47746,517.19764,478.43272,502.52053,522.3388,492.42851,531.4373,505.75853,524.45631,561.73786,546.60169,558.36501,551.54699,546.52956,560.61691,534.54218,553.04421,542.35408,537.29607,567.76689,557.04661,2,2,3,2,3,13.29245,1,12.15065,1,10.47196,2,12.24486,1,8.59861,2,2,1,1,4
"2533",840,5,212,21201,2120108,12,2,1,1,2,3,4,5,1,2,1,1,1,1,1,1,NA,NA,7,7,NA,10,5,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,3,1,3,3,3,3,2,2,2,3,240,150,2,NA,2,NA,NA,NA,NA,1,3,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,4,1,1,2,2,4,1,1,1,4,1,1,4,1,3,1,2,2,2,1,2,3,2,2,4,4,4,4,4,4,4,4,4,0,3,2,17.42,157.881181,0.985162,0.16675,1.23913,1,1.083333,29.402973,1,4,27,0,733.74373,739.21546,734.82141,719.40052,699.54338,716.09899,633.31002,648.88478,686.45619,771.28234,781.69109,658.41216,708.61669,764.72196,838.04886,729.01399,659.98742,683.72058,727.83218,755.17659,624.6273,727.06779,663.3833,754.74696,804.63101,630.14635,699.60642,666.42456,710.94697,769.22406,634.16191,753.99297,690.79648,734.73783,809.13238,4,4,4,4,4,11.62325,1,10.44289,1,12.23465,1,12.24486,1,8.34184,2,2,1,1,4
"2534",840,6,212,21201,2120109,12,2,1,1,2,2,5,3,1,2,1,1,2,1,1,2,NA,NA,7,7,NA,10,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,3,1,3,3,3,1,2,2,1,NA,240,150,1,270,2,NA,NA,NA,NA,1,1,1,2,2,3,2,1,1,1,2,2,3,1,3,2,2,1,2,1,1,1,2,2,2,3,2,2,2,1,1,3,4,4,2,2,4,1,2,3,1,1,1,2,1,2,2,3,2,2,1,4,1,1,3,4,4,2,4,4,0,3,2,18.17,197.351477,1.231453,0.208438,1.23913,1,1.083333,29.402973,1,5,27,0,743.48545,672.44088,772.77182,716.37101,772.42335,685.00189,688.63244,716.68037,681.32951,698.36804,733.72917,709.18811,703.2914,694.06871,741.44515,647.91443,684.98802,656.90233,684.33681,630.15258,721.6614,711.99434,675.96372,756.25119,706.35827,751.46412,692.66806,686.66947,743.49424,664.04671,693.32072,684.68737,667.31799,736.87205,704.7772,4,4,4,4,4,13.29245,1,9.9868,2,9.61793,2,11.07036,1,8.59861,2,2,1,1,4
"2535",840,2,212,21201,2120111,12,1,1,1,1,1,5,5,1,2,1,1,1,1,1,2,NA,NA,6,7,NA,10,6,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,3,3,2,3,3,2,1,1,2,1,NA,230,120,2,NA,2,NA,NA,NA,NA,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,3,2,4,2,1,1,3,4,4,2,1,3,1,2,3,1,1,1,1,1,1,1,2,1,1,2,2,3,2,4,4,4,4,4,4,0,3,2,18,157.881181,0.985162,0.16675,1.23913,1,1.083333,29.402973,1,4,27,0,634.22426,613.89748,617.4383,611.13786,637.84908,738.02886,678.53162,666.45822,611.20105,656.35186,758.76627,687.48638,684.06875,620.81218,696.8634,640.57673,582.2308,588.05984,505.5174,640.69168,643.01778,574.98279,623.20527,591.64522,645.77646,612.75061,616.90804,587.69526,628.89305,646.60143,618.99071,570.77351,583.16667,612.62642,616.84846,4,3,3,3,4,13.29245,1,10.97836,1,10.47196,2,11.07036,1,11.09778,1,2,1,1,4
"2536",840,3,212,21201,2120112,12,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,NA,NA,6,3,9,9,5,2,2,2,2,2,2,2,2,2,1,1,2,2,3,3,3,3,3,NA,3,3,1,1,1,1,NA,235,200,2,NA,2,NA,NA,NA,NA,2,1,2,3,4,2,4,4,3,3,1,3,2,2,3,2,1,2,1,2,1,1,3,1,2,4,4,1,3,4,4,4,2,4,2,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,0,3,2,18.58,157.881181,0.985162,0.16675,1.23913,1,1.083333,29.402973,1,4,27,0,503.44184,457.80408,474.11977,508.50167,480.32264,441.81792,455.32269,432.15799,493.15814,474.24674,443.93548,483.45487,447.54932,487.85071,491.47949,313.5235,341.49194,330.75272,377.22309,392.56059,407.42579,484.78789,465.61098,462.71614,505.46369,440.40453,500.13278,480.4425,484.97196,488.29306,415.39412,472.72082,472.74278,489.7851,467.30675,2,1,1,2,2,13.29245,1,7.75182,3,6.71198,3,9.89879,2,12.45741,1,2,1,1,4
"2537",840,4,212,21201,2120113,12,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,NA,NA,6,9,10,6,4,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,3,3,2,2,2,3,1,1,1,1,NA,225,120,2,NA,2,NA,NA,NA,NA,1,1,2,2,2,2,2,2,1,2,1,2,2,3,2,2,1,1,2,2,1,2,3,1,1,3,2,2,4,2,4,4,2,2,1,1,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,3,3,4,2,4,4,3,4,4,0,3,2,17.58,157.881181,0.985162,0.16675,1.23913,1,1.083333,29.402973,1,4,27,0,426.95882,506.80483,406.85085,430.07062,443.14844,425.23143,415.64822,478.44004,479.86852,399.70105,418.78875,394.83764,412.05521,455.85272,353.0717,420.89808,339.73652,424.02968,477.29314,423.38445,377.98212,365.21573,426.21397,405.18091,383.83613,408.75784,368.96818,403.52242,370.6923,424.20164,409.42117,347.26905,440.4597,416.64882,397.6854,1,2,1,1,1,9.51161,2,9.57837,2,8.07472,3,9.89879,2,8.8741,2,2,1,1,4
"2538",840,2,213,21301,2130101,12,2,1,1,2,1,4,4,1,2,1,1,1,1,1,2,NA,NA,7,9,9,NA,5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,3,2,3,3,3,2,1,1,1,NA,275,60,2,NA,2,NA,NA,NA,NA,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,2,2,2,1,1,2,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,2,4,4,4,0,3,2,18.5,178.087461,1.111247,0.188092,1.23913,1,1.166666,27.375182,1,4.5,26,0,576.37418,498.64315,565.18293,578.56165,565.19802,585.01259,547.76774,585.27668,584.95517,562.0173,545.04359,590.40808,577.61488,615.07459,572.37064,554.15563,563.71214,614.19787,555.34725,526.66283,535.14561,540.06855,603.81909,552.5736,539.05464,504.43679,522.90647,556.8755,506.76857,541.13315,530.45237,554.68568,579.58483,541.27232,542.28785,3,2,3,3,3,11.62325,1,10.97836,1,9.42092,2,11.58834,1,11.66983,1,2,1,1,4
"2539",840,4,213,21301,2130103,12,1,1,1,1,1,4,3,2,2,1,1,1,1,1,1,NA,NA,3,3,9,1,5,1,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,1,3,3,3,2,1,1,1,NA,300,300,2,NA,2,NA,NA,NA,NA,1,1,2,2,2,1,1,2,2,1,1,3,2,1,2,1,1,1,1,1,1,1,2,1,2,3,2,2,3,2,2,3,3,2,2,1,2,1,2,3,2,2,2,1,2,2,1,1,1,1,2,2,3,3,3,4,4,4,4,4,0,3,2,17.92,39.574991,0.246943,0.041798,1.23913,1,1.166666,27.375182,1,1,26,0,506.3333,522.4936,514.02257,542.33538,512.87683,489.49971,482.4272,526.68871,518.10751,575.69812,525.62124,509.91778,576.61754,536.44579,557.8497,487.40146,461.83541,481.91227,474.41231,508.00001,549.20432,539.42025,545.82252,562.42689,515.82419,510.26202,501.95866,504.10718,535.28935,518.28459,500.50332,495.14267,523.76309,551.24596,497.10204,2,2,2,2,2,10.07874,2,10.20742,2,9.42092,2,9.5793,2,10.62626,1,2,3,1,4
"2540",840,5,213,21301,2130104,12,1,1,1,1,1,4,4,2,2,1,1,1,2,2,2,NA,NA,3,5,9,NA,5,2,2,2,2,2,2,2,1,1,1,2,2,2,2,3,2,2,3,3,3,3,1,1,1,1,NA,105,30,1,1200,2,NA,NA,NA,NA,2,1,2,4,4,2,2,2,2,1,2,4,3,1,3,2,1,1,1,1,1,1,3,1,1,4,3,2,3,4,4,4,2,4,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,0,3,2,17.67,39.574991,0.246943,0.041798,1.23913,1,1.166666,27.375182,1,1,26,0,515.02732,477.13539,527.51128,495.04978,486.51834,540.50408,464.82493,479.8937,541.57642,496.72451,515.44345,447.29312,491.49549,494.25233,492.80013,445.87325,385.42354,396.7285,422.58924,453.2011,453.30338,481.6827,440.20463,403.74838,500.73052,512.82673,530.65654,499.90381,506.02766,536.55991,435.00987,442.41094,468.53151,414.62417,485.44797,2,2,2,2,2,9.51161,2,8.35759,2,6.97262,3,9.5793,2,12.45741,1,0,2,1,4
"2541",840,6,213,21301,2130105,12,1,1,1,1,1,4,3,2,1,2,2,1,1,1,2,NA,NA,5,NA,10,NA,5,2,2,1,1,2,1,2,2,2,2,2,2,2,3,3,2,3,2,1,1,3,2,1,NA,1,NA,250,NA,2,NA,2,NA,NA,NA,NA,2,2,3,4,3,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,1,1,2,3,1,4,4,1,3,4,3,4,2,4,2,2,3,2,2,2,1,3,2,2,2,3,2,2,2,2,3,3,4,1,4,4,4,4,4,4,0,3,2,18,39.574991,0.246943,0.041798,1.23913,1,1.166666,27.375182,1,1,26,0,445.24642,397.32825,389.62974,490.48554,376.45649,484.8088,384.53353,454.14718,483.58218,448.01924,521.02961,438.74914,471.13109,438.34572,501.61409,484.20539,326.18767,403.22152,406.57266,381.16187,423.46701,474.60668,451.82875,491.16492,454.08219,463.92146,472.43085,453.02672,454.88958,433.31462,453.19133,467.34119,437.91,454.88812,464.37973,1,1,1,2,1,10.73945,2,8.68135,2,6.42755,3,9.00052,2,8.10081,2,2,2,1,4
"2542",840,1,213,21301,2130106,12,2,1,1,2,1,5,5,1,2,1,1,1,1,1,1,NA,NA,5,3,4,NA,6,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,1,1,1,1,NA,260,90,1,360,2,NA,NA,NA,NA,2,1,1,2,3,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,4,2,1,4,4,1,4,2,4,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,18.08,39.574991,0.246943,0.041798,1.23913,1,1.166666,27.375182,1,1,26,0,502.40237,535.87151,514.4417,530.19317,488.33133,474.60622,505.44322,524.78297,550.02229,485.12137,566.50163,548.90114,572.66311,598.99234,542.59195,457.58967,453.46248,494.28437,482.71116,427.93155,508.91932,506.63765,551.80425,487.1842,601.40951,470.36498,497.4727,478.64721,475.93096,533.76554,493.03468,522.82095,549.47014,489.52509,588.87156,2,2,2,2,2,10.07874,2,9.57837,2,6.11032,3,NA,NA,NA,NA,2,2,3,4
"2543",840,2,213,21301,2130107,12,2,1,1,2,1,4,4,1,2,2,2,1,2,1,2,NA,NA,6,6,3,11,4,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,3,2,1,2,3,3,3,1,1,1,NA,275,60,2,NA,2,NA,NA,NA,NA,1,1,2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,4,3,2,3,2,3,3,3,3,3,1,2,2,2,3,1,3,2,1,1,1,1,1,1,1,1,1,2,4,3,4,4,4,2,4,0,3,2,18.17,39.574991,0.246943,0.041798,1.23913,1,1.166666,27.375182,1,1,26,0,461.2331,496.57033,517.40587,544.33171,520.62011,414.14352,471.77899,466.14877,481.63244,516.56556,474.56042,518.16215,530.39648,537.86006,578.59808,501.748,535.2744,546.23749,572.86608,551.65473,510.56114,491.85585,456.90614,546.7971,498.29356,471.93073,480.59075,499.12487,513.75597,536.16848,543.86432,527.16192,498.42926,519.0221,555.94533,1,2,2,2,2,10.73945,2,10.97836,1,8.46589,3,9.00052,2,13.98332,1,1,1,1,4
"2544",840,1,214,21401,2140101,12,2,1,1,2,1,5,4,1,1,1,1,1,1,1,1,NA,NA,7,7,10,4,5,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,3,3,1,3,3,3,2,1,1,1,NA,450,120,2,NA,2,NA,NA,NA,NA,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,2,3,2,3,3,2,2,3,2,4,2,1,1,3,1,1,4,1,2,1,2,1,2,1,1,2,1,1,1,4,4,4,4,4,4,4,4,0,3,2,17.83,58.266569,0.363577,0.061539,1.142857,1,1,18.882684,1,2.7,66,1,492.92199,493.61818,550.13468,521.97224,509.22316,499.96311,489.92037,528.18882,462.42636,504.49538,554.63591,581.56544,605.88067,501.07134,552.36146,517.02481,506.07645,520.48089,437.84687,478.37637,502.38538,513.42925,578.64869,552.82385,581.06211,455.32746,471.32185,551.78887,518.9393,516.31156,497.68782,509.93746,565.48632,558.295,524.52686,2,2,3,2,2,13.29245,1,12.15065,1,10.2457,2,12.24486,1,11.09778,1,2,1,1,4
"2545",840,2,214,21401,2140102,12,2,1,1,2,1,5,5,2,2,1,1,1,1,2,2,NA,NA,6,3,2,11,6,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2,3,3,1,1,1,1,NA,675,600,1,360,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,4,1,1,4,1,1,1,1,4,1,1,1,4,1,1,4,1,1,1,1,2,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,0,3,2,18.75,140.271371,0.875279,0.148151,1.142857,1,1,18.882684,1,6.5,66,1,625.96568,637.40981,619.87008,640.59451,632.88068,642.26466,648.04461,688.41146,637.22749,653.14625,684.19855,705.48277,722.48962,682.30749,657.9848,646.06719,690.33186,658.21968,617.01635,630.35463,736.99487,667.65688,647.68234,680.49885,690.04529,717.5683,607.83144,636.53741,663.76087,620.81599,718.21254,615.26913,645.67718,661.6333,627.27721,4,4,3,4,4,11.62325,1,14.19398,1,16.5593,1,15.09728,1,11.66983,1,1,1,1,4
"2546",840,3,214,21401,2140103,12,1,1,1,1,1,3,4,1,2,1,2,1,1,2,1,NA,NA,6,3,6,11,5,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,450,120,1,480,2,NA,NA,NA,NA,1,1,2,2,3,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,2,3,3,2,3,2,2,3,3,4,2,2,3,1,1,2,1,3,3,2,1,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,0,3,2,17.83,58.266569,0.363577,0.061539,1.142857,1,1,18.882684,1,2.7,66,1,445.09217,457.54049,499.92822,441.14935,414.44343,464.31205,425.63095,461.0237,445.49985,389.39718,493.68693,479.64589,528.32898,424.72253,392.2933,432.4555,436.01253,435.49723,405.54986,378.64111,459.76589,417.40479,446.97797,465.55267,439.76889,477.65953,463.3041,451.32182,463.8593,462.54776,492.17795,458.76643,463.74255,458.48703,450.2776,1,1,2,1,1,10.07874,2,10.69789,1,8.84686,3,9.28212,2,11.66983,1,1,1,1,4
"2547",840,4,214,21401,2140104,12,1,1,1,1,1,4,3,1,2,1,1,2,1,1,1,NA,NA,6,6,2,10,5,2,2,2,2,2,2,2,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,450,100,1,300,2,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,3,3,2,2,3,3,3,2,3,3,1,1,4,1,1,4,1,2,1,1,1,1,1,2,1,1,1,1,4,3,3,4,4,4,4,4,0,3,2,18.42,58.266569,0.363577,0.061539,1.142857,1,1,18.882684,1,2.7,66,1,421.31242,379.81444,449.83668,424.53899,375.57603,400.18019,398.86635,349.51436,394.53203,303.61002,448.24699,486.12291,415.32681,456.49921,377.72071,371.60929,387.28804,335.76735,406.20797,363.73153,405.66939,371.63119,338.21617,344.14025,422.08216,436.83285,409.98164,402.38814,376.70557,451.59959,455.42316,401.50288,371.56454,368.09618,428.55323,1,1,1,1,1,11.62325,1,12.82864,1,8.65702,3,13.18781,1,12.45741,1,2,1,1,4
"2548",840,5,214,21401,2140105,12,1,1,1,1,1,3,5,1,1,1,1,1,1,1,2,NA,NA,3,6,10,5,6,2,2,1,1,2,2,2,2,2,2,1,2,2,3,2,3,3,1,2,2,3,2,1,1,1,NA,490,45,1,1500,2,NA,NA,NA,NA,2,1,3,3,3,2,2,1,2,1,2,3,2,1,2,2,1,2,1,2,1,1,2,1,1,4,4,2,2,3,3,2,3,4,1,1,2,1,1,3,1,3,2,3,2,3,3,2,3,4,3,4,3,2,4,4,4,4,4,4,0,3,2,17.92,58.266569,0.363577,0.061539,1.142857,1,1,18.882684,1,2.7,66,1,525.89535,512.01258,517.16742,487.06488,470.91593,539.67425,517.12726,536.22912,474.0003,474.73369,575.70736,507.12254,585.82974,496.23402,516.42326,526.55636,487.09635,551.66107,424.19131,454.47994,499.68478,438.14313,498.45388,488.94044,495.89694,546.12453,480.1156,541.43368,511.20767,487.7892,511.28029,485.72124,556.85836,468.43412,499.67788,2,2,2,2,1,10.73945,2,9.02315,2,8.27223,3,10.24631,2,6.81902,3,2,1,1,4
"2549",840,6,214,21401,2140106,12,2,1,1,2,1,5,5,1,1,1,1,1,2,1,1,NA,NA,8,8,NA,9,6,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,3,2,3,3,3,3,1,1,1,1,NA,225,180,2,NA,2,NA,NA,NA,NA,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,4,3,1,4,1,1,2,1,4,2,1,1,4,1,1,4,1,4,1,1,1,1,1,1,1,1,2,1,4,4,4,4,4,4,4,4,0,3,2,18.17,140.271371,0.875279,0.148151,1.142857,1,1,18.882684,1,6.5,66,1,597.37188,632.41436,631.85733,597.81618,622.81412,637.46433,669.89228,583.99403,653.72269,572.75274,640.82615,712.62809,584.74533,694.54474,596.38458,568.21857,618.51419,525.49313,585.03506,542.3033,610.07037,578.04957,596.27501,619.95019,616.8802,573.06648,555.89267,578.76173,639.77579,563.65397,598.04154,583.39152,591.83557,607.95065,566.79994,3,4,4,3,3,11.62325,1,11.67448,1,12.65864,1,11.58834,1,12.45741,1,1,1,1,4
"2550",840,1,214,21401,2140107,12,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,NA,NA,5,5,8,NA,6,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,1,3,3,3,2,2,2,2,4,675,300,2,NA,2,NA,NA,NA,NA,3,2,3,NA,3,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,3,3,3,3,3,2,3,3,3,3,2,3,2,2,3,1,1,3,1,2,3,2,2,3,2,1,1,2,2,2,4,4,4,4,4,4,4,4,0,3,2,18.92,58.266569,0.363577,0.061539,1.142857,1,1,18.882684,1,2.7,66,1,308.3484,394.29654,412.01281,368.53983,457.10743,374.83247,327.05077,416.1845,321.50147,333.32711,402.97849,427.81787,487.21907,396.91961,418.61435,325.16342,308.56886,380.25952,312.73573,325.18794,414.68183,397.8234,455.61944,421.26638,401.16348,335.12692,347.35102,414.83619,417.21054,323.17062,363.38383,383.72224,428.66248,433.37373,399.4346,1,1,1,1,1,8.46945,2,8.82535,2,8.07472,3,9.89879,2,9.17103,2,2,2,5,4
"2551",840,2,214,21401,2140108,12,2,1,1,2,1,4,5,2,2,1,1,2,1,1,1,NA,NA,6,7,10,4,4,2,1,1,2,1,1,2,2,2,2,2,2,2,3,1,2,3,2,2,3,3,2,1,1,1,NA,450,200,2,NA,2,NA,NA,NA,NA,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,2,3,2,4,2,2,1,1,4,2,1,1,1,1,1,4,2,2,1,2,2,2,2,1,1,2,1,3,4,4,4,4,4,4,4,4,0,3,2,17.67,58.266569,0.363577,0.061539,1.142857,1,1,18.882684,1,2.7,66,1,534.1034,507.88809,525.4842,530.49541,557.06684,529.12381,498.67665,532.72977,551.05661,583.06034,545.24511,562.16326,589.01832,555.53992,589.06416,566.17613,540.46006,559.58771,551.2884,551.36224,557.6044,558.46252,555.63348,535.36395,541.76925,506.12577,558.12325,531.19994,532.15267,533.64678,543.25828,590.98006,575.69356,625.30866,545.88665,2,2,2,2,3,11.62325,1,11.29738,1,10.96623,2,10.63156,2,9.49135,2,2,1,1,4
"2552",840,3,214,21401,2140109,12,2,1,1,2,1,5,5,1,1,1,1,1,1,1,1,NA,NA,6,6,9,4,5,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,425,225,2,NA,2,NA,NA,NA,NA,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2,3,2,3,2,2,1,1,4,2,1,1,4,1,2,4,1,3,1,2,1,1,2,1,1,1,2,2,4,4,4,4,4,4,4,4,0,3,2,18.25,58.266569,0.363577,0.061539,1.142857,1,1,18.882684,1,2.7,66,1,527.60111,531.41999,536.57355,545.77669,563.98587,548.48623,518.15556,528.57044,534.44096,503.79684,568.36027,530.75379,542.78926,615.52281,553.81299,490.12633,517.50579,469.92761,534.80991,459.9211,570.39679,542.54701,562.68237,455.17915,517.73063,574.82542,528.46794,565.7547,496.8496,566.36018,543.54125,510.43627,519.91412,455.06035,503.23085,2,2,2,2,3,13.29245,1,11.29738,1,10.71137,2,11.58834,1,10.62626,1,2,1,1,4
"2553",840,4,214,21401,2140110,12,2,1,1,2,1,5,3,1,2,2,1,1,1,1,2,NA,NA,8,6,9,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,3,2,3,2,2,1,1,1,NA,450,90,2,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,3,2,1,3,1,1,1,1,4,1,1,1,4,1,1,4,1,2,1,1,1,1,1,2,2,1,1,1,4,4,4,4,4,4,4,4,0,3,2,17.83,58.266569,0.363577,0.061539,1.142857,1,1,18.882684,1,2.7,66,1,624.64787,643.73556,616.00541,632.82044,612.29379,631.53812,625.12154,631.30282,620.88004,616.84639,666.94419,677.63805,681.28641,640.7601,658.54996,593.59551,573.0694,597.03369,572.90945,559.19285,637.39606,609.87725,607.49621,672.84089,630.97258,590.34215,606.18185,585.22878,600.26892,627.72154,626.87442,605.99196,599.9432,633.56705,652.61926,3,4,3,4,3,13.29245,1,12.82864,1,13.16494,1,13.18781,1,11.66983,1,2,1,1,4
